chr7:5626206-5628197:+	1992
chr7:5360494-5363026:-	2533
chr7:24444608-24445681:+	1074
chr10:84559764-84562233:-	2470
chr10:66729440-66730914:-	1475
chr17:20913217-20914218:-	1002
chr18:36884728-36886051:-	1324
chr13:46844457-46845995:-	1539
chr11:117674592-117675595:+	1004
chr5:17287834-17289167:-	1334
chr5:44301519-44303613:+	2095
chr19:5568704-5571261:+	2558
chr19:4648317-4649478:-	1162
chr6:89881644-89884735:-	3092
chr6:90078420-90080639:+	2220
chr18:47092060-47093876:+	1817
chr3:107910217-107912234:-	2018
chr15:74534993-74538294:-	3302
chr13:38284373-38285468:+	1096
chr14:55186312-55187893:-	1582
chr11:103403081-103404828:-	1748
chr11:103474191-103476053:-	1863
chr3:81835928-81837203:-	1276
chr4:94716928-94718542:-	1615
chr4:56756327-56757792:+	1466
chr4:56752877-56754297:-	1421
chr4:135370071-135371475:+	1405
chr17:21423586-21424590:+	1005
chr5:129107021-129108841:+	1821
chr5:136623334-136626822:-	3489
chr15:87587727-87589766:+	2040
chr9:74801716-74803489:+	1774
chr16:18209779-18210996:-	1218
chr10:93506047-93507068:+	1022
chr10:93507075-93508378:+	1304
chr6:92024564-92025998:+	1435
chr17:56077798-56079416:-	1619
chr3:117024027-117026155:-	2129
chr17:13718971-13720556:+	1586
chr18:36172293-36174366:+	2074
chr2:24249542-24250560:+	1019
chr2:24262497-24264249:+	1753
chrX:106199876-106201410:-	1535
chr11:98712390-98714319:+	1930
chr9:123606743-123609221:-	2479
chr5:20881072-20884191:+	3120
chr9:123876959-123879391:-	2433
chr18:9314042-9316670:-	2629
chr5:65770167-65771310:+	1144
chr11:59319198-59320388:+	1191
chr13:99875933-99877535:+	1603
chr4:42536112-42539787:-	3676
chr11:98442608-98444161:-	1554
chr1:184677388-184679253:-	1866
chr5:138489549-138491134:+	1586
chr5:98704230-98706049:+	1820
chr9:123688394-123690615:+	2222
chr11:99005513-99007348:-	1836
chr17:8448828-8449992:+	1165
chr9:124039090-124041920:+	2831
chr9:72759711-72761965:+	2255
chr9:114400741-114402173:-	1433
chr9:123943351-123946421:+	3071
chr13:23847691-23849104:-	1414
chr9:124020413-124021546:+	1134
chr11:104581582-104582865:+	1284
chr2:122456422-122457495:+	1074
chr13:47339730-47341786:+	2057
chr12:26991663-26995654:-	3992
chr12:85333452-85334823:+	1372
chr5:145025395-145026901:-	1507
chr12:57632951-57634767:-	1817
chr11:3205429-3208117:-	2689
chr12:110270397-110272561:-	2165
chrX:158849886-158855543:-	5658
chr2:131762156-131764163:+	2008
chr8:109192306-109194146:+	1841
chr8:109079141-109080792:+	1652
chr2:102289523-102291949:-	2427
chr8:13073437-13075006:+	1570
chr2:167551458-167554672:+	3215
chr5:147113152-147114450:+	1299
chr4:6143059-6146935:+	3877
chr5:3520645-3522225:+	1581
chr5:23924068-23925280:-	1213
chr4:41061460-41062539:-	1080
chr18:22851920-22853635:-	1716
chr15:76551896-76553413:-	1518
chr5:29777569-29778709:+	1141
chr10:43302410-43304066:+	1657
chr10:60765549-60767058:+	1510
chr13:119577926-119580922:+	2997
chrX:102969274-102970278:+	1005
chr6:29020823-29023876:+	3054
chr7:152085554-152086856:+	1303
chr7:52728933-52730745:-	1813
chr19:5068078-5070637:+	2560
chr19:29459880-29462584:+	2705
chr9:58372107-58374168:-	2062
chr11:60526631-60527684:+	1054
chr9:34937417-34938507:+	1091
chr9:44313667-44315953:+	2287
chr7:52430121-52431507:+	1387
chr2:30328320-30329531:-	1212
chrX:100358449-100359813:-	1365
chr5:141235898-141237072:-	1175
chr6:138313002-138314568:-	1567
chr10:79372798-79373884:-	1087
chr6:128728507-128730444:-	1938
chr11:4168927-4172431:+	3505
chr3:90055608-90057012:+	1405
chr10:80491285-80494445:-	3161
chr10:80667258-80669486:-	2229
chr6:59302455-59305423:-	2969
chr13:54838034-54841974:-	3941
chr13:35964381-35965493:+	1113
chr12:110828379-110833613:-	5235
chr18:33596676-33598493:-	1818
chr15:85965780-85967974:+	2195
chr18:61178527-61179595:-	1069
chr3:101263710-101264773:+	1064
chr4:40206639-40210114:-	3476
chr16:23925635-23927801:-	2167
chr16:33241822-33243352:+	1531
chr13:48681301-48682547:-	1247
chr19:12535546-12538291:+	2746
chr9:63488014-63489696:+	1683
chr6:54873943-54875003:-	1061
chr6:54893125-54894949:-	1825
chr16:33123608-33125745:+	2138
chr19:31157523-31161080:+	3558
chr3:91884197-91885922:-	1726
chr5:102250453-102252871:+	2419
chr7:128100554-128102311:-	1758
chrX:6521771-6523902:+	2132
chr1:9535539-9537531:+	1993
chr11:101294766-101296772:+	2007
chr7:55702480-55703521:-	1042
chr7:72761267-72763755:+	2489
chr18:75593462-75595063:-	1602
chr7:54844320-54845535:-	1216
chr17:71622714-71624627:-	1914
chr14:51658134-51659204:-	1071
chr2:160732174-160734911:-	2738
chr5:31219307-31221232:+	1926
chr11:61678717-61679718:-	1002
chr1:89838958-89841064:+	2107
chr11:88900534-88902225:-	1692
chr14:51724482-51725815:+	1334
chr10:43666227-43667668:+	1442
chr4:141239766-141241514:-	1749
chr15:11769652-11775043:-	5392
chr19:59368302-59370167:+	1866
chr17:9860554-9862485:-	1932
chrX:117041452-117042797:+	1346
chr6:85849045-85851607:-	2563
chr8:118229655-118230772:-	1118
chr14:69809881-69812715:+	2835
chr12:78038261-78039742:-	1482
chr7:70902196-70903913:+	1718
chr4:109329006-109330432:-	1427
chr10:41248478-41250847:+	2370
chrX:148867305-148868446:+	1142
chrX:148924977-148926118:-	1142
chr2:25036278-25038850:+	2573
chr5:111847186-111850903:+	3718
chr5:111883636-111886045:+	2410
chr4:3797930-3799057:-	1128
chr19:10738581-10739631:+	1051
chrX:21318070-21319084:+	1015
chr6:13135613-13137672:-	2060
chr10:102880657-102882011:+	1355
chr7:20091153-20092959:-	1807
chr10:127667375-127668867:+	1493
chr18:46664260-46666043:-	1784
chr2:164569065-164570584:-	1520
chr5:147828679-147830632:-	1954
chr17:56396245-56399543:+	3299
chr9:62639639-62645535:-	5897
chr5:114188076-114190609:+	2534
chr3:145595915-145597247:+	1333
chr13:67282685-67284062:+	1378
chr9:87599040-87600780:-	1741
chr3:99155762-99158182:+	2421
chr11:96959386-96960692:-	1307
chr18:58837419-58838624:+	1206
chr4:138275625-138277293:-	1669
chr16:26957322-26960957:-	3636
chr17:28468663-28469778:-	1116
chr14:112078160-112080282:+	2123
chr14:112080568-112082356:+	1789
chr3:72852048-72855377:-	3330
chrX:63907037-63909620:+	2584
chr14:109310404-109312494:-	2091
chr2:63815888-63818956:-	3069
chr1:180844893-180848307:+	3415
chr9:108365269-108366884:+	1616
chr16:45094985-45096870:+	1886
chr3:108359345-108361878:-	2534
chr19:4839415-4842163:+	2749
chr4:155233379-155235256:-	1878
chr4:139224783-139226194:+	1412
chr15:85970751-85972042:-	1292
chr4:155142604-155144774:-	2171
chr19:56985105-56986565:+	1461
chr9:53370147-53371781:+	1635
chr9:53378152-53379283:+	1132
chr9:53380676-53382447:+	1772
chr4:82527655-82528821:-	1167
chr9:71326278-71327347:-	1070
chr15:96825254-96827522:-	2269
chr8:98359823-98361571:-	1749
chr1:134010238-134011547:-	1310
chr10:40199481-40201951:+	2471
chr13:93208194-93210180:+	1987
chr1:154621390-154622705:+	1316
chr8:106740828-106742995:+	2168
chrX:49970816-49972224:+	1409
chr7:96657619-96659380:-	1762
chr14:67410883-67412595:+	1713
chr9:111463944-111465231:-	1288
chr11:31259441-31260528:-	1088
chr9:86648330-86650690:+	2361
chr7:87070247-87071736:-	1490
chr6:117873726-117875635:+	1910
chr1:99540486-99542938:-	2453
chr3:93875544-93876566:-	1023
chr2:181404542-181405701:-	1160
chr1:4481471-4482749:-	1279
chr15:78985736-78987071:-	1336
chr12:28020081-28027439:-	7359
chr2:152219348-152222077:-	2730
chr2:152222342-152223782:-	1441
chr11:45793812-45794875:+	1064
chr2:109563539-109567163:+	3625
chr11:77505044-77506756:+	1713
chr6:145909650-145913743:+	4094
chr4:89358127-89361457:+	3331
chr7:149676985-149678686:-	1702
chr4:109654210-109656289:+	2080
chr2:166720112-166723551:+	3440
chr10:76171537-76172926:-	1390
chr4:46408714-46409933:-	1220
chr14:70196081-70197099:-	1019
chr17:15080577-15082941:+	2365
chrX:140758559-140759731:+	1173
chrX:92040902-92042734:-	1833
chr14:62223367-62224780:+	1414
chr11:58803689-58804957:+	1269
chrX:103352034-103355832:+	3799
chr14:50980177-50983169:+	2993
chr16:18150825-18152499:+	1675
chr6:39285984-39287283:-	1300
chr6:96114497-96116199:-	1703
chr16:55225288-55226645:-	1358
chr10:128106954-128108982:-	2029
chr17:75926183-75928383:+	2201
chr15:73416449-73417515:-	1067
chr2:83830710-83833202:+	2493
chr2:153592610-153599046:+	6437
chr11:76950508-76951797:-	1290
chr4:140976694-140977895:+	1202
chr4:140979794-140981225:+	1432
chr10:127925952-127927228:+	1277
chr14:58535118-58536212:-	1095
chr12:77505516-77507921:+	2406
chr15:12199257-12201731:+	2475
chr7:71517147-71518259:-	1113
chr6:107516985-107520204:+	3220
chr2:132694252-132696639:-	2388
chr12:42178308-42181258:-	2951
chr1:134833558-134836534:+	2977
chr18:68413663-68415203:+	1541
chr6:143244134-143245792:+	1659
chr8:98237078-98238854:+	1777
chr4:151761024-151764290:+	3267
chr14:52524958-52525981:-	1024
chr6:37281021-37282500:-	1480
chr5:118711109-118713123:+	2015
chr16:23220740-23224517:-	3778
chr6:121362526-121363634:-	1109
chr10:23907434-23908765:+	1332
chr1:160897836-160899996:-	2161
chr13:45505790-45507309:+	1520
chr7:113300050-113308778:-	8729
chr6:38241872-38243137:-	1266
chr15:28400112-28401800:+	1689
chr1:133025019-133026822:-	1804
chr10:118296608-118298209:-	1602
chr3:157668704-157669797:+	1094
chr8:36529141-36532424:-	3284
chr9:110884134-110886566:+	2433
chr10:77362592-77364477:-	1886
chr6:28778133-28781747:-	3615
chr8:67505550-67508001:-	2452
chr3:95997656-95999103:+	1448
chr7:109826096-109827351:-	1256
chr8:127316992-127318805:+	1814
chr8:127352920-127354682:+	1763
chr10:61918025-61919606:-	1582
chr3:157823197-157824877:-	1681
chr9:114420393-114423214:-	2822
chr9:114471423-114473487:-	2065
chr7:135153401-135154900:+	1500
chr14:60244145-60245237:+	1093
chr14:60248472-60250495:+	2024
chr16:11984206-11985236:+	1031
chr8:67523952-67525748:-	1797
chr11:66025231-66031524:-	6294
chr1:108434770-108439975:-	5206
chr16:23965138-23966354:-	1217
chr13:93866995-93868384:-	1390
chr14:106505415-106508491:+	3077
chr17:37046136-37047159:+	1024
chr3:103157620-103159486:+	1867
chr9:43143193-43144197:+	1005
chr3:73504494-73506021:-	1528
chr7:109706436-109708177:-	1742
chr8:28454866-28455892:+	1027
chr1:95934884-95936115:-	1232
chr2:139945619-139946641:-	1023
chr10:34113994-34116891:+	2898
chr6:136350364-136351908:-	1545
chr16:4648191-4650212:+	2022
chr10:86376360-86377403:+	1044
chr10:79244219-79246205:-	1987
chr11:101320062-101321590:-	1529
chr7:148545077-148546320:-	1244
chr7:148546779-148547935:-	1157
chr11:32522424-32524587:+	2164
chr3:59121847-59124296:-	2450
chr3:59131706-59132793:-	1088
chr6:82352796-82353992:+	1197
chr6:82506921-82510092:+	3172
chr1:95905284-95908116:+	2833
chr10:79781000-79782292:-	1293
chr2:129653510-129658007:+	4498
chrX:78664914-78666441:-	1528
chr2:131681152-131682462:-	1311
chr13:94426052-94427099:-	1048
chr10:52262812-52265040:-	2229
chr10:75922314-75926064:-	3751
chr3:98356476-98357661:-	1186
chr5:123979112-123981230:-	2119
chr1:138176883-138179076:-	2194
chr3:104570324-104573663:-	3340
chr1:88267961-88270366:+	2406
chr9:111174433-111177031:+	2599
chr18:61447787-61449372:+	1586
chr7:121558795-121559976:+	1182
chr7:121679545-121681451:+	1907
chr17:56259103-56260367:-	1265
chr9:123499919-123501716:+	1798
chr11:22873215-22874908:+	1694
chr16:57624371-57628930:-	4560
chr2:132618066-132619831:+	1766
chr17:6121828-6124137:+	2310
chr12:25300683-25302252:+	1570
chr16:4849440-4850946:+	1507
chr3:82696504-82700753:-	4250
chr11:121803725-121805453:-	1729
chr12:77221426-77222903:-	1478
chr4:137126791-137128227:-	1437
chr18:9993319-9995482:+	2164
chr13:114006848-114008306:+	1459
chr8:126364744-126366418:-	1675
chr2:173603564-173609837:+	6274
chr6:83352661-83354818:-	2158
chr12:17011764-17012804:-	1041
chr12:110053683-110054841:+	1159
chr5:135548773-135549853:-	1081
chr19:10787014-10788909:+	1896
chr5:124454651-124456747:-	2097
chr15:76566886-76568239:-	1354
chr15:103359245-103360483:+	1239
chr15:59146667-59147684:+	1018
chr17:66500143-66501507:+	1365
chr14:27487734-27489144:-	1411
chr11:106108806-106110453:+	1648
chr10:33634142-33635689:+	1548
chr2:110201082-110203150:-	2069
chrY:598038-599810:-	1773
chr18:36841528-36843514:+	1987
chr8:108533522-108535333:-	1812
chr13:73846068-73847298:+	1231
chr12:114215715-114217141:+	1427
chr12:104075828-104076907:-	1080
chr5:114392228-114393474:-	1247
chr2:138109194-138113158:+	3965
chr17:44233265-44236626:-	3362
chrX:56172011-56173481:+	1471
chr7:28261159-28262378:+	1220
chr1:194670683-194673409:-	2727
chr6:72318128-72319173:-	1046
chr8:113530559-113532211:-	1653
chr8:113498914-113499990:-	1077
chrX:12232010-12233612:-	1603
chr17:31316217-31317548:-	1332
chr13:64838899-64839976:-	1078
chr11:101050681-101052034:+	1354
chrX:163909241-163913234:-	3994
chrX:163914719-163916008:-	1290
chrX:163916396-163917454:-	1059
chr2:108788963-108790390:+	1428
chr4:134301337-134303114:-	1778
chr1:157898424-157900866:+	2443
chr5:25021885-25023839:+	1955
chr14:21548388-21549699:-	1312
chr12:39592135-39594790:+	2656
chr9:65125618-65128342:+	2725
chr6:134216276-134220165:+	3890
chr16:22381386-22383764:-	2379
chr17:29966359-29969344:-	2986
chr11:101237602-101239217:+	1616
chr13:69841713-69843051:-	1339
chr16:55843318-55844839:-	1522
chr7:91394791-91398664:-	3874
chr2:92292950-92294931:-	1982
chr9:107202699-107204292:+	1594
chr17:25867314-25868401:+	1088
chr9:53664590-53665960:+	1371
chr11:3812572-3814667:-	2096
chr10:117170735-117173289:-	2555
chr17:37888798-37889947:+	1150
chr15:98473688-98474961:+	1274
chr2:52283845-52290269:-	6425
chr3:34548927-34551382:+	2456
chrX:58144541-58146602:-	2062
chr14:64566592-64569569:+	2978
chr11:112645986-112649063:+	3078
chr8:108776448-108779260:-	2813
chr8:108788503-108790024:-	1522
chr1:37962768-37964520:-	1753
chr14:55660561-55661813:+	1253
chr4:88364196-88368369:-	4174
chr5:104291099-104292210:-	1112
chr15:99776152-99778206:-	2055
chr8:67218660-67219771:-	1112
chr14:96504484-96505618:-	1135
chr14:96917031-96918253:-	1223
chr4:33249560-33250563:+	1004
chr2:180059838-180061725:-	1888
chr18:11054034-11055187:+	1154
chr6:88155189-88156483:+	1295
chr11:107736128-107737382:-	1255
chr14:66149293-66150437:-	1145
chr9:106060213-106062036:+	1824
chr3:95421785-95423163:+	1379
chr10:78174742-78176186:-	1445
chrX:32130164-32131660:-	1497
chr6:35262746-35263869:-	1124
chr17:28197507-28199542:+	2036
chr4:47028561-47029688:-	1128
chr8:4209545-4211036:-	1492
chr8:4212886-4214458:-	1573
chr8:48277193-48279458:-	2266
chrX:90991558-90995287:+	3730
chr2:158042169-158043513:-	1345
chr2:129198806-129200061:+	1256
chr2:129200470-129201484:+	1015
chr3:121978116-121979728:+	1613
chr8:109401805-109404267:+	2463
chr15:56497184-56500143:-	2960
chr7:142588045-142590418:+	2374
chr4:154528185-154531638:-	3454
chr3:89658453-89662756:+	4304
chr5:28783380-28785143:-	1764
chr17:34087092-34088207:-	1116
chr16:96536776-96541464:+	4689
chr4:155363575-155366758:-	3184
chr2:150913835-150915760:-	1926
chr2:150926307-150928232:+	1926
chr5:150562014-150565174:+	3161
chr4:124334950-124336203:+	1254
chr4:22413941-22415278:-	1338
chr1:42753991-42757052:+	3062
chrX:108009804-108010889:+	1086
chr7:64663060-64664279:-	1220
chr11:41944982-41947292:-	2311
chr5:71352296-71353337:-	1042
chr12:8879996-8883725:-	3730
chr10:79288441-79290179:+	1739
chr17:26100972-26102472:-	1501
chr7:126117168-126118717:-	1550
chr7:126127129-126128159:-	1031
chr7:152493656-152495254:+	1599
chr7:150949616-150951312:-	1697
chr7:150964272-150967718:-	3447
chr10:51334629-51335785:-	1157
chr8:126520218-126522006:-	1789
chr7:134279653-134280881:-	1229
chr1:173188883-173190053:+	1171
chr16:85858415-85863422:-	5008
chr16:85899409-85901370:-	1962
chr12:70684753-70686619:-	1867
chr15:102187608-102189833:-	2226
chr2:70314081-70315783:+	1703
chr11:96882720-96886045:+	3326
chr16:11072325-11075068:+	2744
chr2:72774709-72776439:-	1731
chr2:72808212-72809571:-	1360
chr15:102238647-102240150:+	1504
chr2:67955785-67958421:+	2637
chr1:145493136-145496960:+	3825
chr2:122089777-122091073:+	1297
chr11:101824034-101825581:-	1548
chr15:66612434-66614317:-	1884
chr17:37700184-37701280:-	1097
chr17:37702034-37704027:-	1994
chr19:47694093-47695442:+	1350
chr11:120222848-120223848:+	1001
chr4:124732583-124733868:-	1286
chr7:128910683-128911989:+	1307
chr6:125293717-125294955:+	1239
chr14:21080598-21082195:-	1598
chr12:82285536-82287387:+	1852
chr9:102809180-102810637:+	1458
chr13:93344785-93345921:-	1137
chr7:135387539-135388614:+	1076
chr17:83877046-83879600:+	2555
chr12:100024814-100028596:-	3783
chr1:102381082-102382519:+	1438
chr9:67607491-67608737:+	1247
chr10:79069602-79076083:-	6482
chr15:81810975-81811991:+	1017
chr12:106018932-106020611:-	1680
chr14:67421701-67424273:-	2573
chr14:103475045-103476796:+	1752
chr2:179646857-179648311:-	1455
chr18:15056473-15058868:+	2396
chr17:55991472-55992735:+	1264
chr11:34301480-34303305:+	1826
chr11:34319719-34322639:+	2921
chr8:122121875-122123403:-	1529
chr5:10236615-10237755:+	1141
chr6:135330992-135333191:+	2200
chr10:60895245-60896576:-	1332
chr13:55644145-55645150:-	1006
chr12:4856933-4858748:+	1816
chr17:73197920-73199777:+	1858
chr11:86749927-86754190:-	4264
chr8:67609516-67610562:-	1047
chr11:102116268-102117335:+	1068
chr6:48608722-48610874:+	2153
chr16:52452506-52454187:-	1682
chr19:17473963-17475825:+	1863
chr7:51781365-51783627:-	2263
chr6:118101766-118104028:-	2263
chr17:32257838-32259805:-	1968
chr6:115886627-115888847:+	2221
chr3:63767338-63768520:-	1183
chr2:75817163-75820024:-	2862
chr2:75814229-75816227:-	1999
chr5:88930484-88933737:+	3254
chr13:98014926-98016739:+	1814
chr13:98020492-98022988:+	2497
chr11:23641729-23643040:-	1312
chr2:3421805-3425021:-	3217
chr8:119480153-119484344:+	4192
chr12:29431164-29432401:-	1238
chr14:8797704-8800389:-	2686
chr7:147336527-147339571:-	3045
chr4:154239365-154241233:+	1869
chr4:106311533-106312792:+	1260
chr8:85794793-85796321:+	1529
chr6:24901141-24906125:-	4985
chr12:80062787-80066160:-	3374
chr2:67345966-67355230:+	9265
chr2:67362829-67364663:+	1835
chr9:119923383-119925152:-	1770
chr9:107429652-107430729:+	1078
chr4:150240425-150242989:+	2565
chr11:57873643-57875532:+	1890
chr11:82848621-82849677:-	1057
chr12:86630502-86631831:+	1330
chr12:86637352-86640308:+	2957
chr1:132638906-132641195:+	2290
chr2:53076329-53078060:+	1732
chr7:125262414-125263924:-	1511
chr7:148657759-148659303:-	1545
chr11:69547912-69549068:-	1157
chr6:85815417-85818446:-	3030
chr6:85710673-85711844:-	1172
chr8:3847973-3849237:-	1265
chr8:3917657-3918827:-	1171
chr6:48692498-48693794:-	1297
chr8:3603606-3605076:+	1471
chr6:113579379-113581627:+	2249
chrX:71614558-71615779:-	1222
chr5:73403074-73404194:+	1121
chr3:10334294-10335598:-	1305
chr5:137506836-137509221:+	2386
chr17:35774301-35775568:-	1268
chr1:106890457-106892058:+	1602
chr1:154684126-154686515:-	2390
chr15:100522246-100523897:-	1652
chr2:57850295-57852224:+	1930
chr11:115921137-115922508:+	1372
chr8:11198431-11199882:-	1452
chr11:99488543-99489552:-	1010
chr1:74204904-74206452:+	1549
chrX:98926875-98928381:-	1507
chr6:87528588-87531910:-	3323
chr9:44319871-44322384:-	2514
chr9:123719049-123720768:+	1720
chr8:23368764-23370359:+	1596
chr7:75506128-75507973:+	1846
chr13:97896451-97899470:+	3020
chr17:46460642-46461863:-	1222
chr7:107984538-107989827:+	5290
chr5:86915392-86916585:-	1194
chr8:10924427-10926995:-	2569
chr7:72016536-72017883:-	1348
chr2:84563279-84564374:-	1096
chrX:131139394-131140923:+	1530
chr3:140873534-140874709:-	1176
chr15:103327843-103329231:+	1389
chr4:125720609-125721683:+	1075
chr15:99255984-99258598:-	2615
chr4:146886454-146887529:+	1076
chr7:80919782-80921786:+	2005
chr4:34030527-34035794:+	5268
chr4:135472482-135476122:+	3641
chr10:25710992-25714191:-	3200
chr18:50052873-50053951:+	1079
chr7:134745981-134747100:+	1120
chr5:140816258-140817596:-	1339
chr16:33298517-33299647:+	1131
chr19:30078280-30080508:+	2229
chr14:119377249-119378252:+	1004
chr7:25425079-25426135:+	1057
chr1:127768619-127770148:-	1530
chr1:90101310-90102323:-	1014
chr4:42970190-42971604:+	1415
chr7:50728277-50729921:-	1645
chr1:137051799-137052845:+	1047
chr6:108771497-108773542:+	2046
chr11:41312239-41313960:+	1722
chr10:42740788-42742724:-	1937
chr5:52759182-52760744:+	1563
chr11:97488703-97491016:-	2314
chr3:145664287-145665377:+	1091
chr3:145682767-145684007:+	1241
chr18:49856468-49858154:-	1687
chr11:96166204-96167434:+	1231
chr11:96181344-96182944:+	1601
chr11:96214264-96215328:+	1065
chr3:89137315-89138354:-	1040
chr11:96135938-96137907:+	1970
chr11:69367627-69369771:-	2145
chr8:107804310-107806044:-	1735
chr1:90597205-90598451:-	1247
chr15:102841165-102842312:+	1148
chr15:102866068-102867272:+	1205
chr2:83719267-83721515:+	2249
chr2:74602112-74603199:+	1088
chr14:55713672-55714843:+	1172
chr14:55716217-55717819:+	1603
chr2:74584379-74585957:+	1579
chr2:74535820-74536890:+	1071
chr2:74537237-74538265:+	1029
chr2:52253471-52257952:-	4482
chr14:61929477-61930773:+	1297
chr10:79197603-79198613:+	1011
chr13:114944912-114947663:+	2752
chr1:44199694-44201355:+	1662
chr9:58707108-58708762:+	1655
chr5:91462945-91464238:+	1294
chr4:62049632-62052796:+	3165
chr12:86979723-86980827:+	1105
chr8:106750601-106752251:-	1651
chr3:89743403-89745353:-	1951
chr18:64688654-64691218:-	2565
chr15:79504685-79506609:-	1925
chr15:79517163-79518249:-	1087
chr6:113447266-113448310:-	1045
chr9:123892171-123893241:-	1071
chr17:35336336-35337508:-	1173
chr4:63677865-63679274:-	1410
chr1:165242526-165243781:-	1256
chr10:93321235-93324347:-	3113
chrX:147088532-147090157:-	1626
chr6:92192056-92193119:-	1064
chr1:120195095-120197614:-	2520
chr5:44370104-44371207:-	1104
chr19:36992061-36993767:-	1707
chr5:107861707-107863473:+	1767
chr15:103174720-103175783:-	1064
chr2:122509134-122511069:-	1936
chr1:193732730-193737126:+	4397
chr10:81687599-81689338:-	1740
chr7:109857733-109860568:+	2836
chr2:181227915-181229676:+	1762
chr18:65909719-65910917:+	1199
chr17:65986854-65988369:-	1516
chr16:62927859-62929166:+	1308
chr15:81871775-81872798:-	1024
chr5:113121128-113122355:-	1228
chrX:42139749-42141470:-	1722
chrX:42141590-42143328:-	1739
chrX:41719612-41721305:-	1694
chr13:96106011-96107796:+	1786
chr15:88609949-88614944:+	4996
chr1:52765008-52766039:-	1032
chr12:106620313-106622140:+	1828
chr15:102110608-102112175:+	1568
chr12:81702682-81704880:+	2199
chr9:114313639-114316394:+	2756
chr6:52139686-52140687:-	1002
chr6:52105594-52107088:-	1495
chr6:52112510-52113624:-	1115
chr4:86221612-86223185:+	1574
chr12:70297479-70299416:-	1938
chr4:33105622-33109155:+	3534
chr8:72404757-72407107:-	2351
chr7:19589414-19592110:+	2697
chr4:62084252-62088024:+	3773
chr8:129114585-129115728:-	1144
chr11:46051151-46053373:+	2223
chr4:147315004-147316166:+	1163
chr5:148001354-148002522:+	1169
chr4:118727395-118728916:-	1522
chr11:88842383-88843481:+	1099
chr18:37664110-37666476:+	2367
chr9:19724639-19726950:+	2312
chr6:54450987-54453759:+	2773
chr1:36160358-36163291:+	2934
chr11:59776685-59777868:-	1184
chr4:21837566-21839273:+	1708
chr12:86435085-86436565:-	1481
chr1:191984401-191986192:-	1792
chr4:42804738-42807654:-	2917
chr9:75623172-75624389:+	1218
chr14:47003382-47004387:-	1006
chr2:133386610-133388621:+	2012
chr4:73360483-73363677:-	3195
chr6:116501182-116502417:+	1236
chr8:122393522-122394592:+	1071
chr1:93257586-93258981:+	1396
chr9:77497778-77498982:+	1205
chr7:111791394-111793928:-	2535
chr12:5085903-5088140:-	2238
chr7:111736269-111737294:+	1026
chr7:83010223-83012027:+	1805
chr8:72974127-72976816:-	2690
chr4:151383000-151384072:+	1073
chr4:151389444-151391786:+	2343
chr16:21649122-21653831:-	4710
chr2:69661844-69663057:+	1214
chr2:69671732-69674705:+	2974
chr18:21708880-21711143:-	2264
chrX:22796412-22797978:-	1567
chr11:100323928-100325759:-	1832
chr5:33369191-33370615:+	1425
chr6:55981471-55982679:+	1209
chr15:32107044-32108049:+	1006
chr7:87020218-87025498:-	5281
chr1:91040125-91042481:+	2357
chrX:163784265-163786930:-	2666
chr16:55973390-55974663:-	1274
chr13:97186089-97187855:-	1767
chr12:3962554-3966547:-	3994
chr2:156698658-156700273:-	1616
chr17:56853361-56855240:-	1880
chr11:48947790-48948889:+	1100
chr6:54279113-54280194:+	1082
chr17:8533872-8536977:+	3106
chr11:86902917-86905367:-	2451
chr19:6927432-6928592:-	1161
chr9:72792475-72793822:+	1348
chr13:62704842-62706740:-	1899
chr1:94516485-94517486:+	1002
chr7:110903101-110904166:-	1066
chr4:135748672-135750629:+	1958
chr19:47969110-47972675:-	3566
chr11:30179440-30180491:+	1052
chr15:100405750-100409049:-	3300
chr3:95023057-95024385:-	1329
chrX:159951836-159953210:-	1375
chr14:26774576-26775851:+	1276
chr8:24556638-24560104:+	3467
chr3:83577040-83578237:+	1198
chr4:145290808-145292543:+	1736
chr19:42272461-42273521:-	1061
chr16:56033833-56035404:-	1572
chr7:111969718-111970770:+	1053
chr10:39666720-39667929:-	1210
chr10:29064147-29066467:+	2321
chr8:60029096-60030100:+	1005
chr4:131456180-131457615:+	1436
chr16:30258756-30260970:-	2215
chr11:86503061-86505825:+	2765
chr17:36004180-36005730:+	1551
chr7:111916827-111918314:-	1488
chr8:9206010-9208032:-	2023
chr1:145454630-145455687:-	1058
chr9:96233099-96234113:-	1015
chrX:35686738-35689890:+	3153
chr15:88972917-88974247:-	1331
chr11:45961657-45964276:-	2620
chrX:102315735-102319248:+	3514
chr15:88430745-88431972:+	1228
chr19:4883476-4884508:+	1033
chr1:34643508-34646224:+	2717
chr1:34646238-34647783:+	1546
chrX:92615657-92623937:-	8281
chr6:83111551-83112885:+	1335
chr4:133162907-133164688:-	1782
chrX:88577198-88578236:+	1039
chr2:121779507-121781828:-	2322
chr17:5752737-5753811:+	1075
chrX:101733889-101736507:-	2619
chrX:89024885-89026136:-	1252
chr17:15538709-15540093:+	1385
chr17:15568731-15570544:+	1814
chr13:48974586-48976464:-	1879
chrX:151462027-151463194:-	1168
chrX:151487888-151489002:-	1115
chrX:151358555-151359666:-	1112
chr11:58303251-58304255:-	1005
chr3:101816569-101818429:+	1861
chr1:173982426-173984599:-	2174
chr14:37688122-37692948:-	4827
